TC Collection,Size Group,Vector Name,Classifier,AVG Accuracy,AVG # missing URLs,Vector Path
tc04,500,rdf2vec-sg-oa-128-autoencoded,Random_Forrest,0.9103239560516236,37.4,embeddings/rdf2vec-sg-oa-128-autoencoded.txt
tc04,500,non-rdf2vec-ComplEx-128-autoencoded,Multi_Layer_Perceptron,0.9451435158534954,36.2,embeddings/non-rdf2vec-ComplEx-128-autoencoded.txt
tc04,500,non-rdf2vec-DistMult-128-autoencoded,Multi_Layer_Perceptron,0.9307197539263058,36.2,embeddings/non-rdf2vec-DistMult-128-autoencoded.txt
tc04,500,non-rdf2vec-RESCAL-128-autoencoded,Multi_Layer_Perceptron,0.9301306423383979,36.2,embeddings/non-rdf2vec-RESCAL-128-autoencoded.txt
tc04,500,non-rdf2vec-RotatE-128-autoencoded,SVM,0.7814454271111344,36.2,embeddings/non-rdf2vec-RotatE-128-autoencoded.txt
tc04,500,non-rdf2vec-TransE-L1-128-autoencoded,Multi_Layer_Perceptron,0.8218962734255527,36.2,embeddings/non-rdf2vec-TransE-L1-128-autoencoded.txt
tc04,500,non-rdf2vec-TransE-L2-128-autoencoded,Multi_Layer_Perceptron,0.9321903407934597,36.2,embeddings/non-rdf2vec-TransE-L2-128-autoencoded.txt
tc04,500,non-rdf2vec-TransR-128-autoencoded,Multi_Layer_Perceptron,0.8896224524802159,36.2,embeddings/non-rdf2vec-TransR-128-autoencoded.txt
tc04,500,rdf2vec-cbow-256-autoencoded,Random_Forrest,0.6197893778963955,36.2,embeddings/rdf2vec-cbow-256-autoencoded.txt
tc04,500,rdf2vec-cbow-oa-256-autoencoded,Random_Forrest,0.8502435857591768,37.4,embeddings/rdf2vec-cbow-oa-256-autoencoded.txt
tc04,500,rdf2vec-sg-256-autoencoded,Multi_Layer_Perceptron,0.8961779060853873,80.0,embeddings/rdf2vec-sg-256-autoencoded.txt
tc04,500,rdf2vec-sg-oa-256-autoencoded,Random_Forrest,0.9013705832953308,37.4,embeddings/rdf2vec-sg-oa-256-autoencoded.txt
tc04,500,non-rdf2vec-ComplEx-256-autoencoded,Multi_Layer_Perceptron,0.9615581779382605,36.2,embeddings/non-rdf2vec-ComplEx-256-autoencoded.txt
tc04,500,non-rdf2vec-DistMult-256-autoencoded,Multi_Layer_Perceptron,0.9437085724585856,36.2,embeddings/non-rdf2vec-DistMult-256-autoencoded.txt
tc04,500,non-rdf2vec-RESCAL-256-autoencoded,Multi_Layer_Perceptron,0.9396167309179502,36.2,embeddings/non-rdf2vec-RESCAL-256-autoencoded.txt
tc04,500,non-rdf2vec-RotatE-256-autoencoded,Naive_Bayes,0.7769517272256818,36.2,embeddings/non-rdf2vec-RotatE-256-autoencoded.txt
tc04,500,non-rdf2vec-TransE-L1-256-autoencoded,Multi_Layer_Perceptron,0.8204176042702391,36.2,embeddings/non-rdf2vec-TransE-L1-256-autoencoded.txt
tc04,500,non-rdf2vec-TransE-L2-256-autoencoded,Random_Forrest,0.93826554096092,36.2,embeddings/non-rdf2vec-TransE-L2-256-autoencoded.txt
tc04,500,non-rdf2vec-TransR-256-autoencoded,Multi_Layer_Perceptron,0.8944104755757903,36.2,embeddings/non-rdf2vec-TransR-256-autoencoded.txt
tc04,500,rdf2vec-cbow-512-autoencoded,Random_Forrest,0.6308976631139487,36.2,embeddings/rdf2vec-cbow-512-autoencoded.txt
tc04,500,rdf2vec-cbow-oa-512-autoencoded,Random_Forrest,0.8462270681538268,37.4,embeddings/rdf2vec-cbow-oa-512-autoencoded.txt
tc04,500,rdf2vec-sg-512-autoencoded,Multi_Layer_Perceptron,0.9057214212028581,80.0,embeddings/rdf2vec-sg-512-autoencoded.txt
tc04,500,rdf2vec-sg-oa-512-autoencoded,Multi_Layer_Perceptron,0.9177920278094318,37.4,embeddings/rdf2vec-sg-oa-512-autoencoded.txt
tc04,500,non-rdf2vec-ComplEx-512-autoencoded,Multi_Layer_Perceptron,0.9686333781057209,36.2,embeddings/non-rdf2vec-ComplEx-512-autoencoded.txt
tc04,500,non-rdf2vec-DistMult-512-autoencoded,Multi_Layer_Perceptron,0.9576409894116212,36.2,embeddings/non-rdf2vec-DistMult-512-autoencoded.txt
tc04,500,non-rdf2vec-RESCAL-512-autoencoded,SVM,0.934062117326914,36.2,embeddings/non-rdf2vec-RESCAL-512-autoencoded.txt
tc04,500,non-rdf2vec-RotatE-512-autoencoded,Naive_Bayes,0.7623702269436741,36.2,embeddings/non-rdf2vec-RotatE-512-autoencoded.txt
tc04,500,non-rdf2vec-TransE-L1-512-autoencoded,Multi_Layer_Perceptron,0.854895808257889,36.2,embeddings/non-rdf2vec-TransE-L1-512-autoencoded.txt
tc04,500,non-rdf2vec-TransE-L2-512-autoencoded,Multi_Layer_Perceptron,0.9594475378094091,36.2,embeddings/non-rdf2vec-TransE-L2-512-autoencoded.txt
tc04,500,non-rdf2vec-TransR-512-autoencoded,Multi_Layer_Perceptron,0.8941416261098609,36.2,embeddings/non-rdf2vec-TransR-512-autoencoded.txt
tc04_hard,50,rdf2vec-cbow-200-original,Decision_Tree,0.525,0.0,embeddings/rdf2vec-cbow-200-original.txt
tc04_hard,50,rdf2vec-cbow-oa-200-original,SVM,0.974025974025974,3.0,embeddings/rdf2vec-cbow-oa-200-original.txt
