"TC Collection","Size Group","Vector Name","Classifier","AVG Accuracy","AVG # missing URLs","Vector Path"
"tc05",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,934710902124695","30,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,825925925925926","3,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,912037037037037","3,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,878703703703704","3,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,937962962962963","3,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,918518518518519","3,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,933333333333333","3,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",5000,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,847481961564469","234,666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",5000,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,815828612923732","234,666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",5000,"rdf2vec-sg-oa-512-autoencoded","KNN","0,826126736472956","234,666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",5000,"rdf2vec-sg-oa-512-autoencoded","SVM","0,883545017371897","234,666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
