TC Collection,Size Group,Vector Name,Classifier,AVG Accuracy,AVG # missing URLs,Vector Path
tc04,50,non-rdf2vec-TransE-L2-512-autoencoded,Decision_Tree,0.8599561403508773,5.0,embeddings/non-rdf2vec-TransE-L2-512-autoencoded.txt
tc04,50,non-rdf2vec-TransR-512-autoencoded,Decision_Tree,0.5903070175438596,5.0,embeddings/non-rdf2vec-TransR-512-autoencoded.txt
tc04,50,rdf2vec-cbow-200-original,Naive_Bayes,0.51,0.0,embeddings/rdf2vec-cbow-200-original.txt
tc04,50,rdf2vec-cbow-oa-200-original,Naive_Bayes,0.7686695906432749,5.0,embeddings/rdf2vec-cbow-oa-200-original.txt
tc04,50,rdf2vec-sg-200-original,Naive_Bayes,0.8236842105263158,5.0,embeddings/rdf2vec-sg-200-original.txt
tc04,50,rdf2vec-sg-oa-200-original,Naive_Bayes,0.8920029239766082,5.0,embeddings/rdf2vec-sg-oa-200-original.txt
tc04,50,non-rdf2vec-ComplEx-200-original,Naive_Bayes,0.93,0.0,embeddings/non-rdf2vec-ComplEx-200-original.txt
tc04,50,non-rdf2vec-DistMult-200-original,Naive_Bayes,0.9099999999999999,0.0,embeddings/non-rdf2vec-DistMult-200-original.txt
tc04,50,non-rdf2vec-RESCAL-200-original,Naive_Bayes,0.93,0.0,embeddings/non-rdf2vec-RESCAL-200-original.txt
tc04,50,non-rdf2vec-RotatE-200-original,Naive_Bayes,0.8400000000000001,0.0,embeddings/non-rdf2vec-RotatE-200-original.txt
tc04,50,non-rdf2vec-TransE-L1-200-original,Naive_Bayes,0.9,0.0,embeddings/non-rdf2vec-TransE-L1-200-original.txt
tc04,50,non-rdf2vec-TransE-L2-200-original,Naive_Bayes,0.95,0.0,embeddings/non-rdf2vec-TransE-L2-200-original.txt
tc04,50,non-rdf2vec-TransR-200-original,Naive_Bayes,0.8699999999999999,0.0,embeddings/non-rdf2vec-TransR-200-original.txt
tc04,50,rdf2vec-cbow-200-avgbin,Naive_Bayes,0.64,0.0,embeddings/rdf2vec-cbow-200-avgbin.txt
tc04,50,rdf2vec-cbow-oa-200-avgbin,Naive_Bayes,0.7135380116959065,5.0,embeddings/rdf2vec-cbow-oa-200-avgbin.txt
tc04,50,rdf2vec-sg-200-avgbin,Naive_Bayes,0.7542105263157896,5.0,embeddings/rdf2vec-sg-200-avgbin.txt
tc04,50,rdf2vec-sg-oa-200-avgbin,Naive_Bayes,0.8114473684210527,5.0,embeddings/rdf2vec-sg-oa-200-avgbin.txt
tc04,50,non-rdf2vec-ComplEx-200-avgbin,Naive_Bayes,0.74,0.0,embeddings/non-rdf2vec-ComplEx-200-avgbin.txt
